customer_id,age,income,region,risk_score,risk_band
108553,46,5224.71,SP,0.5594,MEDIUM
108554,41,3176.78,PR,0.5814,MEDIUM
108555,67,6463.73,MG,0.1601,LOW
108556,63,5109.06,RJ,0.4709,MEDIUM
108557,65,1821.43,RJ,0.4465,MEDIUM
108558,35,4778.48,BA,0.5473,MEDIUM
108559,50,4646.83,RJ,0.2378,LOW
108560,56,5000.54,SP,0.0976,LOW
108561,69,5536.37,PE,0.5863,MEDIUM
108562,21,8611.93,SP,0.4211,MEDIUM
108563,69,5123.06,BA,0.5313,MEDIUM
108564,38,4246.42,SP,0.8256,HIGH
108565,27,7287.12,RJ,0.6263,MEDIUM
108566,51,12324.63,MG,0.3417,LOW
108567,60,6516.38,SP,0.3232,LOW
108568,27,4636.98,RS,0.4713,MEDIUM
108569,23,5169.1,SP,0.4427,MEDIUM
108570,65,4749.24,PR,0.5832,MEDIUM
108571,67,4237.5,BA,0.0977,LOW
108572,28,11874.18,PR,0.2896,LOW
108573,66,2931.57,MG,0.6237,MEDIUM
108574,66,7311.43,RJ,0.5777,MEDIUM
108575,70,3953.78,SP,0.6821,HIGH
108576,31,2063.66,PE,0.2785,LOW
108577,49,3837.0,PR,0.5037,MEDIUM
108578,70,3230.48,SC,0.3689,MEDIUM
108579,66,5541.81,MG,0.3801,MEDIUM
108580,51,4388.15,RJ,0.7509,HIGH
108581,30,2571.56,SP,0.1437,LOW
108582,25,8509.37,SP,0.6169,MEDIUM
108583,33,7087.61,MG,0.6527,HIGH
108584,24,8992.5,SP,0.2383,LOW
108585,30,4705.95,SP,0.1844,LOW
108586,24,4128.58,PR,0.1057,LOW
108587,59,5887.28,MG,0.3052,LOW
108588,50,3183.23,MG,0.3229,LOW
108589,46,4470.56,RS,0.1715,LOW
108590,61,3860.35,PR,0.6142,MEDIUM
108591,41,2082.96,SP,0.668,HIGH
108592,41,4464.97,RS,0.1361,LOW
108593,31,3398.79,MG,0.185,LOW
108594,43,3738.41,MG,0.7467,HIGH
108595,29,5001.32,PE,0.3768,MEDIUM
108596,50,7736.12,SP,0.2938,LOW
108597,70,2794.56,PR,0.3602,MEDIUM
108598,47,3573.47,SP,0.3697,MEDIUM
108599,35,2909.1,SP,0.7173,HIGH
108600,55,2819.61,MG,0.0416,LOW
108601,62,3157.22,SP,0.6497,MEDIUM
108602,44,3822.06,SP,0.7246,HIGH
108603,33,5563.92,MG,0.3338,LOW
108604,56,4898.35,RJ,0.6168,MEDIUM
108605,30,2528.92,MG,0.5856,MEDIUM
108606,70,7816.85,SP,0.3185,LOW
108607,36,6608.8,RJ,0.8388,HIGH
108608,38,2725.13,MG,0.4709,MEDIUM
108609,57,7558.39,MG,0.2368,LOW
108610,21,4913.64,RS,0.1334,LOW
108611,31,3896.14,PE,0.7539,HIGH
108612,27,4987.64,SP,0.5699,MEDIUM
108613,40,4148.37,RJ,0.6184,MEDIUM
108614,48,5456.03,BA,0.4264,MEDIUM
108615,29,4595.13,PR,0.4872,MEDIUM
108616,38,3571.98,PE,0.3871,MEDIUM
108617,59,1588.34,RS,0.3064,LOW
108618,67,5409.37,RS,0.4003,MEDIUM
108619,21,3510.4,SP,0.2396,LOW
108620,52,6101.28,SP,0.1638,LOW
108621,22,5292.49,PR,0.5224,MEDIUM
108622,47,3554.47,MG,0.7704,HIGH
108623,64,6862.82,RS,0.668,HIGH
108624,60,4633.94,PE,0.6683,HIGH
108625,32,4543.21,SP,0.4317,MEDIUM
108626,33,3930.6,MG,0.5283,MEDIUM
108627,60,9423.36,BA,0.2046,LOW
108628,61,2982.36,BA,0.4706,MEDIUM
108629,35,3597.36,BA,0.852,HIGH
108630,21,2319.06,PR,0.5718,MEDIUM
108631,43,5953.12,PE,0.3465,LOW
108632,51,3176.1,RJ,0.2707,LOW
108633,43,3351.7,SP,0.3269,LOW
108634,67,3277.09,SP,0.5181,MEDIUM
108635,61,4328.37,MG,0.5788,MEDIUM
108636,60,2304.17,BA,0.4511,MEDIUM
108637,22,1430.93,MG,0.5799,MEDIUM
108638,63,5231.94,PR,0.2546,LOW
108639,58,1522.84,RJ,0.4754,MEDIUM
108640,40,6328.55,RS,0.45,MEDIUM
108641,50,8874.46,SP,0.0499,LOW
108642,62,3881.64,MG,0.3759,MEDIUM
108643,66,7836.88,SP,0.5787,MEDIUM
108644,48,4151.38,MG,0.749,HIGH
108645,23,9049.6,MG,0.5242,MEDIUM
108646,51,3374.0,PR,0.2111,LOW
108647,55,1400.0,MG,0.2217,LOW
108648,23,4041.95,PE,0.3691,MEDIUM
108649,61,9534.41,PE,0.4042,MEDIUM
108650,31,5429.62,SP,0.2533,LOW
108651,65,3279.63,SP,0.3715,MEDIUM
108652,48,4918.27,SP,0.4759,MEDIUM
108653,37,6694.09,SP,0.4951,MEDIUM
108654,23,4030.9,SP,0.2751,LOW
108655,21,14816.65,PE,0.1775,LOW
108656,58,3276.33,PE,0.3033,LOW
108657,39,6795.7,SP,0.3962,MEDIUM
108658,63,6054.58,RS,0.0891,LOW
108659,32,3001.67,BA,0.3567,MEDIUM
108660,67,3425.86,RJ,0.3901,MEDIUM
108661,68,6846.73,BA,0.1291,LOW
108662,26,4502.27,PE,0.8492,HIGH
108663,53,4939.97,PE,0.4469,MEDIUM
108664,67,1915.2,RS,0.4244,MEDIUM
108665,37,5754.39,RJ,0.9464,HIGH
108666,24,4821.03,SP,0.7323,HIGH
108667,64,4073.11,PE,0.685,HIGH
108668,44,4994.38,SP,0.7075,HIGH
108669,22,3450.99,MG,0.1335,LOW
108670,63,3161.26,SP,0.3905,MEDIUM
108671,54,3739.6,MG,0.1376,LOW
108672,24,3361.1,SP,0.4215,MEDIUM
108673,33,11962.04,BA,0.1853,LOW
108674,21,6506.38,MG,0.8209,HIGH
108675,68,2638.52,RJ,0.8813,HIGH
108676,22,11161.9,RJ,0.4635,MEDIUM
108677,60,3412.05,PR,0.3146,LOW
108678,46,4259.8,RS,0.4123,MEDIUM
108679,50,6461.39,PE,0.4037,MEDIUM
108680,61,1631.48,BA,0.5018,MEDIUM
108681,65,3748.34,MG,0.2693,LOW
108682,27,3189.56,BA,0.4877,MEDIUM
108683,21,4634.48,MG,0.2492,LOW
108684,27,5016.38,SC,0.5587,MEDIUM
108685,55,4047.1,SC,0.4223,MEDIUM
108686,49,3957.98,RJ,0.3118,LOW
108687,25,7003.06,MG,0.4018,MEDIUM
108688,32,4853.97,SC,0.3741,MEDIUM
108689,47,4284.35,RJ,0.7674,HIGH
108690,57,4508.94,RS,0.7326,HIGH
108691,38,10138.21,RJ,0.4609,MEDIUM
108692,68,4562.94,PR,0.5679,MEDIUM
108693,70,3281.0,BA,0.6087,MEDIUM
108694,59,1679.95,SP,0.1853,LOW
108695,43,2110.23,SP,0.4634,MEDIUM
108696,64,3356.54,PR,0.7119,HIGH
108697,57,3987.1,SP,0.0852,LOW
108698,46,3216.8,SP,0.4738,MEDIUM
108699,43,4971.06,RS,0.2477,LOW
108700,62,3196.96,SP,0.3605,MEDIUM
108701,48,2707.78,PR,0.4978,MEDIUM
108702,30,5635.88,SP,0.2221,LOW
108703,70,8104.29,SP,0.4172,MEDIUM
108704,24,2468.58,RJ,0.2681,LOW
108705,55,4721.22,PE,0.3848,MEDIUM
108706,53,1683.18,PR,0.2254,LOW
108707,50,2069.5,RJ,0.4428,MEDIUM
108708,23,3166.03,RJ,0.5616,MEDIUM
108709,45,7241.6,PR,0.356,MEDIUM
108710,65,2890.14,PR,0.0898,LOW
108711,32,2838.73,SP,0.4184,MEDIUM
108712,55,4273.39,SP,0.478,MEDIUM
108713,63,4275.43,MG,0.6487,MEDIUM
108714,68,2881.24,SC,0.8428,HIGH
108715,46,10896.82,BA,0.2723,LOW
108716,36,3697.7,PR,0.1913,LOW
108717,55,4435.34,SC,0.4398,MEDIUM
108718,45,3463.33,MG,0.3701,MEDIUM
108719,52,5187.6,PR,0.0934,LOW
108720,58,7597.84,SC,0.3339,LOW
108721,56,9333.81,SP,0.3029,LOW
108722,33,2913.04,PE,0.394,MEDIUM
108723,58,7123.98,RJ,0.5133,MEDIUM
108724,48,5468.1,PR,0.746,HIGH
108725,67,6705.06,PR,0.3163,LOW
108726,53,4018.8,BA,0.5874,MEDIUM
108727,65,3839.36,SP,0.4352,MEDIUM
108728,69,6581.27,PE,0.551,MEDIUM
108729,70,6641.49,SP,0.0502,LOW
108730,58,8905.16,SP,0.0954,LOW
108731,50,4619.97,BA,0.5053,MEDIUM
108732,26,3989.9,SP,0.4442,MEDIUM
108733,40,1400.0,PR,0.3811,MEDIUM
108734,44,1938.04,MG,0.4872,MEDIUM
108735,60,3475.87,PE,0.283,LOW
108736,50,2475.83,RS,0.6581,HIGH
108737,42,6208.18,RJ,0.1963,LOW
108738,28,2239.55,BA,0.2435,LOW
108739,56,3301.77,SP,0.261,LOW
108740,42,3364.61,PR,0.7417,HIGH
108741,22,7488.45,RS,0.6849,HIGH
108742,35,3136.57,SC,0.6544,HIGH
108743,64,5218.67,SC,0.572,MEDIUM
108744,26,4613.67,BA,0.3476,LOW
108745,41,6479.63,PR,0.3715,MEDIUM
108746,46,6316.64,PE,0.1693,LOW
108747,25,4133.12,SP,0.1023,LOW
108748,29,1860.53,RJ,0.4072,MEDIUM
108749,68,3757.86,RS,0.4694,MEDIUM
108750,50,4159.96,RJ,0.7615,HIGH
108751,31,4818.05,MG,0.09,LOW
108752,29,2947.8,RS,0.3933,MEDIUM
108753,42,7262.45,PR,0.1822,LOW
108754,57,4227.55,SP,0.2932,LOW
108755,57,2699.98,SP,0.4219,MEDIUM
108756,30,3370.75,RJ,0.5002,MEDIUM
108757,57,10599.27,RJ,0.2039,LOW
108758,65,5777.59,SP,0.5041,MEDIUM
108759,32,6947.23,BA,0.4315,MEDIUM
108760,22,2547.53,SP,0.4173,MEDIUM
108761,68,3017.55,BA,0.2178,LOW
108762,47,3028.3,PE,0.2357,LOW
108763,59,4588.69,RJ,0.4133,MEDIUM
108764,37,3863.46,PE,0.3403,LOW
108765,35,3320.54,SP,0.3573,MEDIUM
108766,32,3526.59,SC,0.3796,MEDIUM
108767,31,2868.95,PE,0.2972,LOW
108768,44,3852.65,BA,0.4739,MEDIUM
108769,26,7166.58,SP,0.3753,MEDIUM
108770,63,2031.51,SP,0.4114,MEDIUM
108771,46,4959.95,SP,0.2818,LOW
108772,66,8146.02,PE,0.239,LOW
108773,46,3846.47,SP,0.6387,MEDIUM
108774,36,3258.36,MG,0.6767,HIGH
108775,46,6545.09,RJ,0.2371,LOW
108776,28,2618.65,RJ,0.3154,LOW
108777,62,4154.5,RJ,0.6598,HIGH
108778,57,2549.66,RJ,0.4472,MEDIUM
108779,28,1711.61,PR,0.6639,HIGH
108780,50,3904.51,MG,0.3248,LOW
108781,47,2290.24,MG,0.6349,MEDIUM
108782,31,4176.54,MG,0.3055,LOW
108783,27,7172.82,RJ,0.5078,MEDIUM
108784,59,10227.98,RS,0.4727,MEDIUM
108785,34,4392.85,MG,0.6868,HIGH
108786,46,6850.41,MG,0.7387,HIGH
108787,33,5086.48,SP,0.4084,MEDIUM
108788,53,3494.5,SP,0.1774,LOW
108789,23,1667.28,BA,0.7869,HIGH
108790,38,9168.75,BA,0.124,LOW
108791,48,2538.35,SP,0.4585,MEDIUM
108792,42,8156.5,RJ,0.3247,LOW
108793,51,5434.42,RJ,0.4319,MEDIUM
108794,30,2628.99,SC,0.2497,LOW
108795,43,4878.53,SP,0.4506,MEDIUM
108796,58,11691.73,PE,0.4892,MEDIUM
108797,37,8777.55,SP,0.5276,MEDIUM
108798,28,3283.74,PE,0.612,MEDIUM
108799,63,2984.21,SP,0.2645,LOW
108800,59,4406.96,RJ,0.8608,HIGH
108801,55,3879.23,SP,0.555,MEDIUM
108802,60,7470.47,SP,0.2625,LOW
108803,59,5989.98,PE,0.5783,MEDIUM
108804,58,1864.16,MG,0.0692,LOW
108805,46,5234.38,SP,0.4439,MEDIUM
108806,21,3854.04,PE,0.7387,HIGH
108807,50,4275.48,SP,0.1177,LOW
108808,34,4733.08,SP,0.4255,MEDIUM
108809,59,7466.86,SP,0.5691,MEDIUM
108810,44,6715.55,MG,0.1534,LOW
108811,66,2930.6,PE,0.2368,LOW
108812,50,4083.48,SP,0.2854,LOW
108813,48,3386.49,RS,0.1165,LOW
108814,66,1873.48,SP,0.5592,MEDIUM
108815,44,3985.2,SP,0.2521,LOW
108816,39,10181.44,SC,0.4157,MEDIUM
108817,39,1846.52,RS,0.102,LOW
108818,64,4151.77,PR,0.4715,MEDIUM
108819,58,4088.34,SP,0.1546,LOW
108820,29,4822.04,SP,0.8325,HIGH
108821,45,2645.81,RS,0.2435,LOW
108822,39,2119.18,PR,0.5597,MEDIUM
108823,53,2167.03,MG,0.3689,MEDIUM
108824,23,7956.05,SP,0.5695,MEDIUM
108825,56,2620.58,RS,0.6594,HIGH
108826,58,3304.53,SP,0.1394,LOW
108827,32,11534.1,SC,0.2021,LOW
108828,28,2952.47,SC,0.2576,LOW
108829,52,4950.24,SP,0.2866,LOW
108830,33,6998.63,MG,0.4266,MEDIUM
108831,68,6838.92,MG,0.4507,MEDIUM
108832,59,2216.5,PR,0.5756,MEDIUM
108833,68,2982.24,PE,0.7259,HIGH
108834,47,4856.02,PR,0.3831,MEDIUM
108835,67,10601.68,SP,0.0436,LOW
108836,21,2914.1,RJ,0.3527,MEDIUM
108837,35,3313.98,PR,0.6269,MEDIUM
108838,21,5137.06,RJ,0.1727,LOW
108839,54,5654.89,RS,0.3631,MEDIUM
108840,46,5821.78,SP,0.2812,LOW
108841,35,2797.8,SP,0.4619,MEDIUM
108842,36,3253.4,SP,0.6012,MEDIUM
108843,53,4657.72,BA,0.4573,MEDIUM
108844,30,7698.26,SC,0.7227,HIGH
108845,46,3745.71,MG,0.2712,LOW
108846,51,4155.28,RJ,0.5483,MEDIUM
108847,32,2566.75,PE,0.1156,LOW
108848,32,10272.12,PE,0.307,LOW
108849,38,4522.8,RJ,0.0681,LOW
108850,50,7045.62,RS,0.303,LOW
108851,33,4260.71,PE,0.1302,LOW
108852,39,4375.46,RJ,0.8186,HIGH
108853,48,2044.06,RJ,0.5007,MEDIUM
108854,30,1495.89,PR,0.4533,MEDIUM
108855,49,7659.9,RJ,0.154,LOW
108856,27,4360.35,RS,0.6011,MEDIUM
108857,28,4637.47,PR,0.4266,MEDIUM
108858,32,2306.06,SP,0.6974,HIGH
108859,35,2722.67,RJ,0.4294,MEDIUM
108860,22,6993.56,SC,0.3092,LOW
108861,69,9682.82,SP,0.4838,MEDIUM
108862,36,3117.01,RJ,0.2025,LOW
108863,61,5797.32,SP,0.3708,MEDIUM
108864,66,4601.11,BA,0.5619,MEDIUM
108865,61,3963.91,SP,0.4691,MEDIUM
108866,62,10216.71,SP,0.3682,MEDIUM
108867,26,3378.89,RS,0.322,LOW
108868,39,7618.86,SP,0.3266,LOW
108869,58,5043.84,SC,0.5581,MEDIUM
108870,49,4166.09,RJ,0.2934,LOW
108871,21,8114.5,BA,0.2014,LOW
108872,49,4827.6,SP,0.3546,MEDIUM
108873,61,4010.03,SP,0.2729,LOW
108874,62,8143.47,SP,0.5028,MEDIUM
108875,40,7650.19,PE,0.7683,HIGH
108876,32,7478.46,BA,0.2841,LOW
108877,36,1400.0,SP,0.4561,MEDIUM
108878,35,5188.11,SP,0.6985,HIGH
108879,38,4650.16,SP,0.3182,LOW
108880,36,4130.3,SP,0.5621,MEDIUM
108881,43,5628.14,SP,0.5407,MEDIUM
108882,23,4759.54,PE,0.4082,MEDIUM
108883,34,5814.95,SP,0.5815,MEDIUM
108884,36,3693.09,PE,0.8451,HIGH
108885,28,8621.09,SP,0.3429,LOW
108886,64,6104.2,BA,0.456,MEDIUM
108887,54,5449.36,MG,0.2552,LOW
108888,66,5323.14,SP,0.0339,LOW
108889,49,7319.77,BA,0.529,MEDIUM
108890,26,6858.54,SP,0.3852,MEDIUM
108891,66,3978.7,BA,0.1362,LOW
108892,43,6756.02,RS,0.7828,HIGH
108893,55,4565.96,PE,0.6363,MEDIUM
108894,40,10540.34,BA,0.1924,LOW
108895,45,7113.5,SP,0.5858,MEDIUM
108896,45,3110.53,RJ,0.4871,MEDIUM
108897,35,12856.19,SC,0.5275,MEDIUM
108898,48,1531.28,RJ,0.3159,LOW
108899,57,5703.13,PR,0.3458,LOW
108900,22,3006.83,SP,0.2185,LOW
108901,27,10366.0,SC,0.1187,LOW
108902,63,4741.87,RJ,0.2468,LOW
108903,49,2869.28,SP,0.6292,MEDIUM
108904,69,3695.69,PE,0.3314,LOW
108905,51,2981.41,BA,0.6754,HIGH
108906,53,3626.66,RJ,0.4533,MEDIUM
108907,65,3587.06,SP,0.2393,LOW
108908,54,2928.62,RS,0.4616,MEDIUM
108909,37,4781.31,SP,0.3895,MEDIUM
108910,47,5067.62,PR,0.2727,LOW
108911,32,2603.5,RS,0.411,MEDIUM
108912,37,1894.8,SP,0.4096,MEDIUM
108913,55,4876.09,SP,0.182,LOW
108914,28,5421.68,SP,0.5663,MEDIUM
108915,54,5963.09,RJ,0.7037,HIGH
108916,50,5472.02,PR,0.2167,LOW
108917,36,8935.11,SP,0.6508,HIGH
108918,23,6777.97,PE,0.2585,LOW
108919,56,15201.62,RS,0.3391,LOW
108920,62,18604.35,SP,0.3809,MEDIUM
108921,57,1806.15,PR,0.2276,LOW
108922,42,1462.95,RJ,0.5175,MEDIUM
108923,53,4185.13,RJ,0.8257,HIGH
108924,41,5350.1,PR,0.2551,LOW
108925,38,4049.77,SP,0.3091,LOW
108926,37,5887.33,SP,0.421,MEDIUM
108927,31,3689.05,SP,0.3368,LOW
108928,69,3010.14,SP,0.2962,LOW
108929,54,3236.51,SC,0.3669,MEDIUM
108930,29,3815.24,PE,0.5771,MEDIUM
108931,64,6296.35,SC,0.2996,LOW
108932,28,3324.93,PE,0.3113,LOW
108933,50,3656.04,PR,0.5696,MEDIUM
108934,29,5522.27,SP,0.0752,LOW
108935,39,3817.75,BA,0.1978,LOW
108936,53,7178.61,SP,0.1452,LOW
108937,70,2701.27,SP,0.2578,LOW
108938,70,2434.23,PE,0.6562,HIGH
108939,65,4861.3,SC,0.5564,MEDIUM
108940,32,5099.5,PE,0.4818,MEDIUM
108941,25,2772.93,SP,0.5483,MEDIUM
108942,66,8004.55,RS,0.0961,LOW
108943,67,10580.94,SP,0.7105,HIGH
108944,34,3107.18,RJ,0.6878,HIGH
108945,21,8576.18,PE,0.2756,LOW
108946,53,1400.0,RJ,0.6722,HIGH
108947,24,7040.07,SC,0.1552,LOW
108948,23,2782.52,PE,0.5907,MEDIUM
108949,67,6710.0,BA,0.3788,MEDIUM
108950,45,2647.65,SP,0.6477,MEDIUM
108951,26,4064.17,SP,0.4781,MEDIUM
108952,53,2846.9,PE,0.7822,HIGH
108953,39,3790.21,PR,0.319,LOW
108954,47,10109.22,MG,0.6415,MEDIUM
108955,65,3987.94,SP,0.1206,LOW
108956,32,11565.53,SP,0.3661,MEDIUM
108957,53,3489.97,PE,0.3694,MEDIUM
108958,62,8594.58,MG,0.3368,LOW
108959,42,1924.67,RS,0.3893,MEDIUM
108960,69,3660.36,SP,0.5523,MEDIUM
108961,43,3247.07,SP,0.5472,MEDIUM
108962,43,8786.21,PR,0.6795,HIGH
108963,65,4590.57,BA,0.3235,LOW
108964,52,1541.57,SP,0.2276,LOW
108965,64,2239.43,RJ,0.0658,LOW
108966,60,2583.14,PR,0.6982,HIGH
108967,56,6576.01,SP,0.5381,MEDIUM
108968,33,6181.05,RJ,0.2085,LOW
108969,40,3636.03,PR,0.2153,LOW
108970,64,3227.8,SP,0.6465,MEDIUM
108971,51,5923.64,SC,0.375,MEDIUM
108972,35,2442.23,SP,0.4338,MEDIUM
108973,37,5231.85,RS,0.4558,MEDIUM
108974,59,5022.33,BA,0.5728,MEDIUM
108975,29,3681.36,BA,0.3639,MEDIUM
108976,26,5083.35,SC,0.1788,LOW
108977,59,4410.95,PR,0.2982,LOW
108978,35,5332.64,RJ,0.4591,MEDIUM
108979,59,2213.81,MG,0.2474,LOW
108980,47,5640.91,SP,0.4028,MEDIUM
108981,70,6874.74,SC,0.4459,MEDIUM
108982,47,4899.54,SP,0.511,MEDIUM
108983,64,5605.05,RJ,0.7667,HIGH
108984,63,3984.15,MG,0.3532,MEDIUM
108985,31,6442.55,SC,0.1632,LOW
108986,70,4333.62,RJ,0.7902,HIGH
108987,58,2420.74,MG,0.157,LOW
108988,26,6226.34,PR,0.5919,MEDIUM
108989,21,1916.87,PE,0.3552,MEDIUM
108990,34,4810.59,SC,0.5367,MEDIUM
108991,21,3492.64,SP,0.8355,HIGH
108992,38,3387.13,BA,0.2921,LOW
108993,70,4561.44,SP,0.2822,LOW
108994,44,2988.07,SP,0.3807,MEDIUM
108995,22,5370.62,SP,0.8315,HIGH
108996,45,4316.08,MG,0.4362,MEDIUM
108997,31,3122.97,SC,0.1691,LOW
108998,63,7983.77,PR,0.3863,MEDIUM
108999,25,4633.81,BA,0.3496,LOW
109000,59,5685.22,PR,0.1848,LOW
109001,43,8289.98,SP,0.7949,HIGH
109002,21,8224.93,PR,0.591,MEDIUM
109003,54,5547.69,RS,0.0754,LOW
109004,43,3632.09,MG,0.3896,MEDIUM
109005,59,2114.52,MG,0.2735,LOW
109006,51,4638.06,MG,0.1882,LOW
109007,60,7102.77,PR,0.2779,LOW
109008,44,4978.63,RJ,0.0818,LOW
109009,21,1400.0,BA,0.3184,LOW
109010,27,6377.11,SP,0.1859,LOW
109011,43,6567.97,SP,0.298,LOW
109012,40,3634.6,RS,0.273,LOW
109013,60,6749.7,BA,0.507,MEDIUM
109014,41,5677.48,SC,0.6758,HIGH
109015,64,3022.37,MG,0.4254,MEDIUM
109016,30,7731.55,PE,0.3342,LOW
109017,40,2285.75,RJ,0.7535,HIGH
109018,58,4086.17,RJ,0.5143,MEDIUM
109019,27,3895.12,PR,0.5179,MEDIUM
109020,37,2826.03,MG,0.71,HIGH
109021,58,4859.35,PR,0.477,MEDIUM
109022,50,7877.9,PE,0.1492,LOW
109023,59,7644.61,SP,0.7925,HIGH
109024,46,5944.36,SP,0.5414,MEDIUM
109025,63,1860.87,MG,0.4531,MEDIUM
109026,64,2211.85,MG,0.8215,HIGH
109027,69,4548.72,RS,0.4398,MEDIUM
109028,27,4131.55,PE,0.2662,LOW
109029,50,3306.88,SC,0.1508,LOW
109030,26,10481.79,PE,0.3314,LOW
109031,32,4418.93,SP,0.2781,LOW
109032,36,5449.06,SP,0.5291,MEDIUM
109033,53,6748.19,RJ,0.6058,MEDIUM
109034,42,4312.27,RS,0.1327,LOW
109035,64,14567.52,SP,0.2042,LOW
109036,35,2674.35,SP,0.1932,LOW
109037,51,3139.83,RJ,0.6336,MEDIUM
109038,59,2671.2,RJ,0.3036,LOW
109039,70,8892.08,SC,0.532,MEDIUM
109040,33,6172.39,PE,0.4073,MEDIUM
109041,57,3234.56,SP,0.5225,MEDIUM
109042,25,2774.37,PR,0.3266,LOW
109043,48,8164.8,SP,0.3785,MEDIUM
109044,41,4996.28,SP,0.4732,MEDIUM
109045,68,8265.46,RJ,0.4728,MEDIUM
109046,59,4080.47,PR,0.4858,MEDIUM
109047,67,5368.89,PR,0.2213,LOW
109048,63,4851.04,SC,0.2094,LOW
109049,41,3112.76,BA,0.8327,HIGH
109050,57,3919.23,SP,0.663,HIGH
109051,22,2378.85,RS,0.6206,MEDIUM
109052,48,5324.16,SC,0.1845,LOW
109053,23,6052.58,SP,0.565,MEDIUM
109054,57,6755.53,RJ,0.6199,MEDIUM
109055,69,5783.6,SP,0.1694,LOW
109056,55,3949.32,SP,0.3464,LOW
109057,62,8846.58,SP,0.7862,HIGH
109058,32,6445.57,SP,0.6856,HIGH
109059,70,8179.14,PE,0.1565,LOW
109060,48,8429.2,PE,0.2102,LOW
109061,54,3954.27,PR,0.7945,HIGH
109062,59,5059.49,RS,0.4593,MEDIUM
109063,52,6091.39,PE,0.1736,LOW
109064,36,2419.34,RJ,0.6131,MEDIUM
109065,51,2445.23,MG,0.3153,LOW
109066,53,2251.09,SC,0.2288,LOW
109067,63,3987.63,PE,0.3628,MEDIUM
109068,45,3579.03,BA,0.6215,MEDIUM
109069,46,2108.47,SP,0.0412,LOW
109070,46,4512.16,RS,0.7879,HIGH
109071,26,4011.59,SP,0.7023,HIGH
109072,25,7407.99,SP,0.4269,MEDIUM
109073,22,11037.68,PR,0.2642,LOW
109074,54,5228.79,SC,0.1136,LOW
109075,41,3006.28,SP,0.1503,LOW
109076,64,5728.84,RJ,0.0523,LOW
109077,56,4218.8,RS,0.8435,HIGH
109078,28,3742.76,SP,0.7685,HIGH
109079,26,2777.4,BA,0.3876,MEDIUM
109080,39,3361.07,MG,0.4721,MEDIUM
109081,67,3856.44,PR,0.333,LOW
109082,23,6178.35,SP,0.2026,LOW
109083,30,5367.58,PE,0.6355,MEDIUM
109084,22,10088.15,PE,0.1361,LOW
109085,41,5805.27,SP,0.1182,LOW
109086,70,5148.71,SC,0.5006,MEDIUM
109087,55,3625.87,BA,0.4043,MEDIUM
109088,45,2552.57,SP,0.1284,LOW
109089,28,3194.84,PR,0.3331,LOW
109090,38,3001.65,BA,0.8001,HIGH
109091,47,1400.0,MG,0.266,LOW
109092,34,2588.14,PE,0.5311,MEDIUM
109093,56,9062.5,SP,0.8398,HIGH
109094,70,5012.89,PE,0.3223,LOW
109095,31,3505.57,PE,0.0353,LOW
109096,33,5085.3,SP,0.407,MEDIUM
109097,27,1644.52,MG,0.2094,LOW
109098,57,4809.01,PR,0.8135,HIGH
109099,44,7754.56,PE,0.6848,HIGH
109100,35,3962.79,SP,0.8817,HIGH
109101,31,1794.15,RJ,0.6469,MEDIUM
109102,24,3443.17,BA,0.3319,LOW
109103,44,7761.15,RJ,0.4587,MEDIUM
109104,55,4755.14,PR,0.3519,MEDIUM
109105,32,2126.11,PR,0.7522,HIGH
109106,21,13086.05,PE,0.18,LOW
109107,44,2300.8,SP,0.6006,MEDIUM
109108,54,3737.74,PE,0.6951,HIGH
109109,38,2552.67,PR,0.6301,MEDIUM
109110,33,2554.36,PE,0.5052,MEDIUM
109111,28,3380.6,SP,0.2692,LOW
109112,58,5699.83,SC,0.6105,MEDIUM
109113,64,7803.24,BA,0.1852,LOW
109114,59,3489.38,RS,0.5505,MEDIUM
109115,46,2586.27,SP,0.2641,LOW
109116,57,5284.78,MG,0.1237,LOW
109117,40,5359.69,SP,0.1791,LOW
109118,22,4713.66,SP,0.1306,LOW
109119,39,4794.36,SC,0.2294,LOW
109120,56,3979.09,PE,0.7768,HIGH
109121,53,4402.61,SC,0.4781,MEDIUM
109122,70,3849.3,SP,0.5729,MEDIUM
109123,70,7020.27,SP,0.0179,LOW
109124,33,12240.44,RJ,0.1919,LOW
109125,21,4578.26,SP,0.3356,LOW
109126,34,4186.77,BA,0.4897,MEDIUM
109127,64,4748.83,SP,0.3006,LOW
109128,61,3062.65,SP,0.2837,LOW
109129,25,6063.42,RS,0.3181,LOW
109130,29,5190.6,SP,0.1609,LOW
109131,49,3432.4,RJ,0.3495,LOW
109132,54,6475.83,MG,0.6584,HIGH
109133,70,4238.46,SP,0.7444,HIGH
109134,58,2636.51,PR,0.3774,MEDIUM
109135,31,4972.16,MG,0.1653,LOW
109136,22,4706.01,SC,0.2477,LOW
109137,52,6659.77,SP,0.2047,LOW
109138,48,6260.29,RJ,0.2847,LOW
109139,67,3985.47,SC,0.5348,MEDIUM
109140,49,3348.4,SP,0.6635,HIGH
109141,46,4203.52,SP,0.4069,MEDIUM
109142,36,5000.17,SP,0.2846,LOW
109143,25,5297.77,SP,0.1251,LOW
109144,64,4853.8,SP,0.5182,MEDIUM
109145,62,4020.95,PE,0.1523,LOW
109146,29,6777.15,MG,0.1426,LOW
