contract_id,customer_id,product,origination_date,contract_value,term_months,installment_value
C010572,105387,Payroll Loan,2025-01-04,8178.37,13,629.11
C010573,104930,Vehicle Finance,2025-09-04,29005.71,27,1074.29
C010574,107696,Vehicle Finance,2025-02-11,30178.11,28,1077.79
C010575,102973,Personal Loan,2026-04-27,4619.79,26,177.68
C010576,103090,Payroll Loan,2025-03-20,33000.0,26,1269.23
C010577,109422,Payroll Loan,2026-02-25,13955.23,46,303.37
C010578,104472,Payroll Loan,2026-01-25,8802.06,31,283.94
C010579,101716,Personal Loan,2025-06-26,9807.53,32,306.49
C010580,103834,Personal Loan,2025-08-21,4419.62,27,163.69
C010581,104081,Personal Loan,2025-04-22,8931.48,25,357.26
C010582,107964,Personal Loan,2026-03-20,5749.03,26,221.12
C010583,101197,Personal Loan,2026-01-21,6333.62,36,175.93
C010584,101494,Vehicle Finance,2026-06-11,85146.44,47,1811.63
C010585,105987,Payroll Loan,2025-11-24,18417.72,36,511.6
C010586,104601,Vehicle Finance,2025-10-10,23664.15,51,464.0
C010587,100573,Personal Loan,2026-05-22,7996.2,21,380.77
C010588,108872,Personal Loan,2025-06-22,5804.82,35,165.85
C010589,100105,Credit Card,2026-04-26,2470.07,12,205.84
C010590,108643,Credit Card,2025-11-13,3895.5,15,259.7
C010591,106220,Vehicle Finance,2026-03-06,104448.64,35,2984.25
C010592,108147,Payroll Loan,2025-06-27,6486.17,14,463.3
C010593,108739,Personal Loan,2025-09-25,5466.03,21,260.29
C010594,101058,Credit Card,2025-08-03,5313.15,12,442.76
C010595,106010,Credit Card,2026-02-25,4010.64,22,182.3
C010596,105804,Payroll Loan,2025-02-07,33000.0,47,702.13
C010597,104290,Personal Loan,2026-06-03,5970.78,14,426.48
C010598,103225,Vehicle Finance,2025-07-02,29910.12,31,964.84
C010599,106393,Vehicle Finance,2025-08-07,26027.16,53,491.08
C010600,109713,Credit Card,2026-06-16,5797.03,18,322.06
C010601,109890,Personal Loan,2025-02-25,9583.21,31,309.14
C010602,105777,Vehicle Finance,2026-02-13,32389.63,43,753.25
C010603,104799,Personal Loan,2025-02-23,11788.64,15,785.91
C010604,109012,Vehicle Finance,2026-05-26,95357.72,59,1616.23
C010605,101745,Payroll Loan,2025-06-03,19405.91,47,412.89
C010606,101801,Personal Loan,2025-06-21,4306.7,19,226.67
C010607,102483,Personal Loan,2026-02-20,12159.55,29,419.29
C010608,108270,Personal Loan,2025-05-01,8203.16,12,683.6
C010609,102049,Credit Card,2025-02-20,4545.18,18,252.51
C010610,104147,Credit Card,2025-02-08,6731.42,12,560.95
C010611,101636,Personal Loan,2026-05-15,4832.74,30,161.09
C010612,104855,Vehicle Finance,2025-11-01,47343.95,47,1007.32
C010613,104289,Personal Loan,2026-06-06,5623.23,19,295.96
C010614,108227,Credit Card,2026-03-19,11044.58,19,581.29
C010615,100728,Personal Loan,2025-07-20,6187.34,16,386.71
C010616,101992,Credit Card,2026-06-18,4455.74,11,405.07
C010617,107335,Personal Loan,2026-03-14,9517.04,28,339.89
C010618,101630,Vehicle Finance,2025-04-24,29356.61,57,515.03
C010619,103959,Payroll Loan,2025-03-28,10670.65,23,463.94
C010620,100518,Credit Card,2025-02-08,3386.2,11,307.84
C010621,106250,Vehicle Finance,2025-02-02,49367.62,44,1121.99
C010622,105399,Vehicle Finance,2025-09-01,43620.74,53,823.03
C010623,105215,Credit Card,2025-08-19,2874.96,17,169.12
C010624,106985,Personal Loan,2025-08-05,4515.41,34,132.81
C010625,103269,Personal Loan,2025-02-03,6648.36,35,189.95
C010626,109284,Credit Card,2025-12-01,3181.96,8,397.74
C010627,109563,Personal Loan,2025-01-29,4237.72,29,146.13
C010628,107685,Credit Card,2025-11-13,3904.1,15,260.27
C010629,109078,Personal Loan,2025-03-06,21000.0,36,583.33
C010630,106185,Credit Card,2025-11-13,4504.3,24,187.68
C010631,109228,Personal Loan,2025-06-12,21000.0,32,656.25
C010632,105084,Vehicle Finance,2026-06-10,43979.99,57,771.58
C010633,107913,Credit Card,2025-03-21,2249.14,15,149.94
C010634,104567,Personal Loan,2026-03-18,7319.81,15,487.99
C010635,107324,Credit Card,2025-11-15,1750.86,20,87.54
C010636,104372,Personal Loan,2025-09-28,3967.66,27,146.95
C010637,103375,Credit Card,2026-03-31,7875.47,23,342.41
C010638,108059,Payroll Loan,2025-04-16,15111.2,29,521.08
C010639,101486,Personal Loan,2026-04-14,11688.87,29,403.06
C010640,103565,Personal Loan,2026-04-03,11012.66,29,379.75
C010641,109331,Payroll Loan,2026-04-24,9975.61,35,285.02
C010642,103144,Personal Loan,2025-01-30,3886.63,35,111.05
C010643,105629,Personal Loan,2025-10-26,6534.5,30,217.82
C010644,108927,Personal Loan,2025-07-20,10161.44,15,677.43
C010645,109175,Personal Loan,2025-05-17,6530.24,25,261.21
C010646,108716,Credit Card,2025-06-29,4954.67,9,550.52
C010647,101964,Personal Loan,2025-11-06,7076.06,26,272.16
C010648,107366,Payroll Loan,2025-01-19,6533.91,33,198.0
C010649,107618,Vehicle Finance,2025-12-12,39980.97,49,815.94
C010650,106547,Credit Card,2025-07-07,7841.25,17,461.25
C010651,108014,Personal Loan,2026-01-30,9633.12,14,688.08
C010652,103639,Credit Card,2025-04-23,7004.97,21,333.57
C010653,107721,Personal Loan,2026-01-24,6265.65,31,202.12
C010654,107664,Payroll Loan,2025-12-14,15967.07,47,339.72
C010655,108475,Payroll Loan,2025-04-16,16493.99,47,350.94
C010656,107855,Personal Loan,2025-06-09,9303.55,19,489.66
C010657,105760,Vehicle Finance,2025-05-21,41985.82,43,976.41
C010658,105052,Vehicle Finance,2026-05-21,78508.04,33,2379.03
C010659,105893,Credit Card,2025-12-21,7123.1,9,791.46
C010660,103880,Payroll Loan,2026-02-05,16590.27,26,638.09
C010661,109781,Payroll Loan,2025-02-18,8408.44,34,247.31
C010662,101186,Credit Card,2025-03-12,3778.85,9,419.87
C010663,109346,Credit Card,2026-06-30,4192.82,24,174.7
C010664,105790,Personal Loan,2026-03-02,3380.25,12,281.69
C010665,102787,Personal Loan,2026-03-11,2398.74,33,72.69
C010666,105209,Personal Loan,2026-05-23,4491.99,33,136.12
C010667,101180,Personal Loan,2026-04-06,13999.11,19,736.8
C010668,106373,Credit Card,2025-01-27,6110.5,22,277.75
C010669,109793,Personal Loan,2025-06-17,3960.2,33,120.01
C010670,100135,Credit Card,2025-08-10,4928.12,14,352.01
C010671,104970,Personal Loan,2025-03-24,7238.05,32,226.19
C010672,106246,Payroll Loan,2026-05-04,2750.0,24,114.58
C010673,106003,Credit Card,2026-05-25,11233.03,21,534.91
C010674,108225,Vehicle Finance,2025-03-29,26994.1,35,771.26
C010675,107104,Payroll Loan,2026-02-21,16111.74,21,767.23
C010676,105890,Credit Card,2026-03-21,13500.0,15,900.0
C010677,109429,Payroll Loan,2025-01-16,17571.41,36,488.09
C010678,104520,Credit Card,2025-03-10,4069.35,16,254.33
C010679,102322,Personal Loan,2026-06-02,3718.52,29,128.22
C010680,109958,Credit Card,2025-05-17,5666.72,16,354.17
C010681,107453,Credit Card,2026-03-14,5921.22,13,455.48
C010682,106140,Payroll Loan,2025-12-27,2911.32,45,64.7
C010683,103445,Personal Loan,2025-10-22,4116.48,17,242.15
C010684,107980,Personal Loan,2025-01-15,8934.2,14,638.16
C010685,100876,Personal Loan,2025-11-09,4785.18,33,145.01
C010686,102221,Vehicle Finance,2026-03-04,34023.23,28,1215.12
C010687,109008,Personal Loan,2025-06-01,19647.93,26,755.69
C010688,101940,Credit Card,2026-01-03,3693.81,14,263.84
C010689,100277,Personal Loan,2025-08-09,4085.41,12,340.45
C010690,109236,Personal Loan,2026-06-02,5713.14,14,408.08
C010691,103462,Personal Loan,2025-10-03,5359.82,15,357.32
C010692,109274,Vehicle Finance,2025-01-04,16680.47,58,287.59
C010693,100023,Personal Loan,2025-03-28,3623.34,26,139.36
C010694,101283,Personal Loan,2025-04-17,3451.22,34,101.51
C010695,105391,Personal Loan,2025-07-13,6571.94,21,312.95
C010696,109637,Credit Card,2025-08-17,4083.57,18,226.86
C010697,104525,Personal Loan,2025-10-03,5928.44,18,329.36
C010698,107291,Personal Loan,2026-01-27,4291.0,21,204.33
C010699,100081,Personal Loan,2026-02-03,19616.04,21,934.1
C010700,102991,Personal Loan,2025-09-24,11868.56,32,370.89
C010701,105128,Personal Loan,2025-10-27,10488.97,21,499.47
C010702,102180,Vehicle Finance,2025-03-01,20856.25,36,579.34
C010703,101922,Credit Card,2026-03-13,5281.19,7,754.46
C010704,106515,Credit Card,2025-01-28,6376.1,17,375.06
C010705,102440,Personal Loan,2026-06-15,14456.12,21,688.39
C010706,100975,Credit Card,2025-07-09,9253.38,23,402.32
C010707,102078,Personal Loan,2025-09-04,13573.9,30,452.46
C010708,107107,Vehicle Finance,2025-03-28,30220.0,37,816.76
C010709,105992,Credit Card,2025-06-23,3349.2,11,304.47
C010710,108222,Credit Card,2025-04-07,4954.36,10,495.44
C010711,100423,Vehicle Finance,2025-07-04,83240.24,44,1891.82
C010712,105090,Personal Loan,2025-06-11,4743.84,15,316.26
C010713,109396,Credit Card,2026-01-31,5081.46,6,846.91
C010714,108256,Vehicle Finance,2025-11-15,44891.2,38,1181.35
C010715,106083,Credit Card,2026-02-15,2507.28,11,227.93
C010716,106746,Vehicle Finance,2026-03-05,17164.85,50,343.3
C010717,100826,Credit Card,2026-04-19,2734.68,17,160.86
C010718,105786,Payroll Loan,2025-04-24,21594.76,43,502.2
C010719,100986,Payroll Loan,2025-07-14,8525.12,27,315.75
C010720,104268,Personal Loan,2025-08-24,4960.64,33,150.32
C010721,103188,Vehicle Finance,2025-08-23,21628.06,39,554.57
C010722,106524,Vehicle Finance,2026-01-30,23875.87,25,955.03
C010723,107801,Personal Loan,2025-01-22,4198.65,30,139.95
C010724,109744,Payroll Loan,2026-04-15,11573.11,24,482.21
C010725,109688,Credit Card,2025-11-06,6290.02,21,299.52
C010726,101179,Credit Card,2025-04-25,4459.01,22,202.68
C010727,100380,Payroll Loan,2025-07-03,9498.33,15,633.22
C010728,101688,Credit Card,2026-04-04,4241.18,12,353.43
C010729,108057,Payroll Loan,2025-11-20,14352.08,22,652.37
C010730,106631,Credit Card,2025-08-26,3306.59,14,236.18
C010731,106073,Personal Loan,2026-05-07,6522.82,29,224.92
C010732,109846,Personal Loan,2025-12-20,8338.12,23,362.53
C010733,104731,Payroll Loan,2025-03-26,7553.45,16,472.09
C010734,104996,Credit Card,2025-09-11,1454.52,11,132.23
C010735,107033,Personal Loan,2026-06-21,14463.08,12,1205.26
C010736,103961,Credit Card,2026-02-11,6274.44,24,261.44
C010737,101761,Vehicle Finance,2025-12-21,24723.29,58,426.26
C010738,109604,Personal Loan,2026-01-29,2469.2,27,91.45
C010739,109713,Vehicle Finance,2025-08-30,27661.31,35,790.32
C010740,102789,Credit Card,2025-10-10,5183.03,23,225.35
C010741,101305,Credit Card,2025-02-12,5522.66,22,251.03
C010742,103289,Payroll Loan,2026-06-05,13031.32,28,465.4
C010743,103880,Credit Card,2025-03-29,1347.48,13,103.65
C010744,104220,Credit Card,2026-05-09,2425.77,20,121.29
C010745,109761,Credit Card,2026-05-11,4621.79,20,231.09
C010746,105194,Personal Loan,2025-07-04,7877.63,16,492.35
C010747,107980,Payroll Loan,2026-06-17,14405.76,47,306.51
C010748,100541,Payroll Loan,2025-03-07,7971.01,34,234.44
C010749,101640,Personal Loan,2025-02-23,7925.44,36,220.15
C010750,104026,Payroll Loan,2025-03-22,19971.39,38,525.56
C010751,100852,Vehicle Finance,2026-05-02,35240.01,54,652.59
C010752,105827,Credit Card,2025-05-22,4067.5,15,271.17
C010753,102359,Personal Loan,2026-06-27,8426.02,32,263.31
C010754,101237,Payroll Loan,2025-12-24,10453.29,30,348.44
C010755,101178,Payroll Loan,2025-06-01,8951.59,25,358.06
C010756,104612,Payroll Loan,2025-04-13,11540.84,26,443.88
C010757,103257,Personal Loan,2026-02-11,12177.09,21,579.86
C010758,103073,Personal Loan,2025-11-04,5360.68,21,255.27
C010759,103084,Credit Card,2025-03-19,3756.52,17,220.97
C010760,101116,Payroll Loan,2026-02-14,4909.99,29,169.31
C010761,101184,Personal Loan,2026-04-26,3326.52,33,100.8
C010762,109161,Personal Loan,2025-04-24,9917.14,31,319.91
C010763,101049,Vehicle Finance,2025-10-16,24318.46,30,810.62
C010764,103580,Payroll Loan,2025-06-17,18136.71,39,465.04
C010765,102061,Payroll Loan,2025-05-08,5108.84,19,268.89
C010766,104929,Payroll Loan,2025-01-25,21016.67,19,1106.14
C010767,107438,Vehicle Finance,2026-06-20,54678.14,50,1093.56
C010768,105248,Payroll Loan,2025-03-04,15972.08,26,614.31
C010769,107705,Payroll Loan,2025-07-12,33000.0,41,804.88
C010770,101660,Payroll Loan,2025-07-24,11234.02,44,255.32
C010771,106237,Vehicle Finance,2026-03-13,110291.03,37,2980.84
C010772,105665,Personal Loan,2025-05-30,6098.01,29,210.28
C010773,100174,Credit Card,2026-05-15,10268.23,7,1466.89
C010774,102459,Personal Loan,2025-04-27,3522.64,19,185.4
C010775,105196,Vehicle Finance,2026-03-08,40316.89,59,683.34
C010776,106051,Credit Card,2025-06-28,4353.57,23,189.29
C010777,102050,Payroll Loan,2025-03-16,10351.35,31,333.91
C010778,101174,Vehicle Finance,2025-03-01,52610.92,45,1169.13
C010779,101424,Personal Loan,2025-12-11,21000.0,13,1615.38
C010780,107921,Credit Card,2026-02-02,6945.44,11,631.4
C010781,100951,Personal Loan,2025-12-11,4331.91,35,123.77
C010782,108635,Personal Loan,2025-11-21,4545.14,23,197.61
C010783,101535,Personal Loan,2025-10-17,8267.55,25,330.7
C010784,109805,Credit Card,2025-05-24,2174.17,18,120.79
C010785,106324,Personal Loan,2026-02-28,5785.11,15,385.67
C010786,108955,Credit Card,2025-03-16,5257.63,22,238.98
C010787,104517,Credit Card,2025-03-27,4646.65,11,422.42
C010788,106642,Vehicle Finance,2025-01-23,19202.83,40,480.07
C010789,103466,Personal Loan,2025-12-17,19219.43,19,1011.55
C010790,101447,Personal Loan,2026-01-07,12720.9,36,353.36
C010791,107360,Vehicle Finance,2026-04-02,74700.74,54,1383.35
C010792,100874,Personal Loan,2025-04-27,20156.42,16,1259.78
C010793,104217,Vehicle Finance,2025-11-07,35461.68,39,909.27
C010794,100791,Credit Card,2025-08-24,6766.26,20,338.31
C010795,105162,Vehicle Finance,2026-06-18,40674.1,36,1129.84
C010796,108400,Credit Card,2025-11-19,3877.87,13,298.3
C010797,101791,Payroll Loan,2025-12-26,12290.39,28,438.94
C010798,107649,Credit Card,2025-07-14,5757.8,14,411.27
C010799,103095,Personal Loan,2026-02-04,5332.61,36,148.13
C010800,102226,Personal Loan,2025-01-21,5548.4,19,292.02
C010801,109014,Payroll Loan,2026-04-22,3893.57,23,169.29
C010802,102366,Payroll Loan,2025-10-14,13717.74,17,806.93
C010803,105774,Vehicle Finance,2025-11-14,87818.1,42,2090.91
C010804,100967,Payroll Loan,2026-05-28,11091.93,15,739.46
C010805,101500,Credit Card,2025-03-31,4479.64,7,639.95
C010806,109719,Personal Loan,2025-03-12,10663.28,32,333.23
C010807,104293,Credit Card,2025-12-15,2559.93,14,182.85
C010808,102512,Vehicle Finance,2025-07-25,17926.41,54,331.97
C010809,108752,Credit Card,2025-11-12,4288.15,10,428.81
C010810,108478,Payroll Loan,2025-06-21,6025.36,17,354.43
C010811,102469,Credit Card,2025-08-11,2929.73,14,209.27
C010812,107652,Credit Card,2025-05-12,4032.67,12,336.06
C010813,102732,Payroll Loan,2025-12-15,6704.04,26,257.85
C010814,108022,Payroll Loan,2025-12-11,15875.53,31,512.11
C010815,102988,Credit Card,2026-01-04,5859.46,7,837.07
C010816,106287,Personal Loan,2025-07-22,3900.98,18,216.72
C010817,109689,Payroll Loan,2025-08-30,5644.68,25,225.79
C010818,102132,Credit Card,2025-06-21,3007.3,17,176.9
C010819,102153,Credit Card,2025-11-29,5966.64,6,994.44
C010820,102203,Payroll Loan,2025-04-04,6435.22,14,459.66
C010821,104832,Vehicle Finance,2025-02-09,23863.79,34,701.88
C010822,109337,Personal Loan,2025-07-18,12430.3,15,828.69
C010823,108424,Personal Loan,2025-12-22,4219.66,21,200.94
C010824,105535,Payroll Loan,2026-06-26,5900.18,46,128.26
C010825,104736,Credit Card,2025-05-04,6825.17,11,620.47
C010826,106707,Vehicle Finance,2026-04-19,18805.81,33,569.87
C010827,108377,Payroll Loan,2025-05-03,6307.0,17,371.0
C010828,105305,Payroll Loan,2025-02-22,19330.07,21,920.48
C010829,105231,Payroll Loan,2025-04-04,7898.05,19,415.69
C010830,103425,Payroll Loan,2025-12-12,13368.27,24,557.01
C010831,109227,Payroll Loan,2025-07-27,29523.62,40,738.09
C010832,107046,Credit Card,2025-09-21,10076.71,7,1439.53
C010833,106270,Credit Card,2025-06-01,6380.86,14,455.78
C010834,108596,Payroll Loan,2026-01-06,15582.53,27,577.13
C010835,106325,Payroll Loan,2025-10-24,7342.56,31,236.86
C010836,102338,Vehicle Finance,2026-05-29,51014.92,25,2040.6
C010837,106943,Personal Loan,2025-09-28,4963.88,15,330.93
C010838,101626,Personal Loan,2025-02-19,6945.93,29,239.51
C010839,101700,Personal Loan,2026-03-16,7188.51,26,276.48
C010840,100660,Personal Loan,2025-10-30,10514.84,30,350.49
C010841,101347,Credit Card,2025-05-21,6725.18,8,840.65
C010842,109032,Credit Card,2025-02-07,11864.39,19,624.44
C010843,100360,Vehicle Finance,2025-06-12,42989.7,59,728.64
C010844,106873,Personal Loan,2025-07-23,14624.43,34,430.13
C010845,108920,Vehicle Finance,2025-04-06,38174.02,59,647.02
C010846,107107,Personal Loan,2025-09-04,5337.52,29,184.05
C010847,102492,Credit Card,2025-11-17,3611.35,8,451.42
C010848,100544,Payroll Loan,2025-02-16,7340.84,29,253.13
C010849,104582,Payroll Loan,2025-01-02,5883.21,37,159.01
C010850,103987,Personal Loan,2025-05-13,21000.0,14,1500.0
C010851,107502,Credit Card,2026-04-17,2368.83,22,107.67
C010852,100574,Personal Loan,2025-11-09,4145.08,17,243.83
C010853,107845,Credit Card,2025-09-23,1978.24,12,164.85
C010854,106890,Vehicle Finance,2025-05-04,39178.06,50,783.56
C010855,103203,Personal Loan,2025-11-17,5538.06,27,205.11
C010856,103425,Credit Card,2026-01-29,3512.67,22,159.67
C010857,106903,Credit Card,2025-05-17,2480.6,20,124.03
C010858,109808,Credit Card,2025-12-30,3523.72,17,207.28
C010859,103512,Personal Loan,2025-03-10,12998.8,32,406.21
C010860,107209,Personal Loan,2025-09-29,5736.55,29,197.81
C010861,105973,Credit Card,2026-01-16,3545.15,12,295.43
C010862,101427,Credit Card,2025-11-02,6539.46,24,272.48
C010863,108299,Vehicle Finance,2026-06-16,41550.32,38,1093.43
C010864,101822,Credit Card,2025-06-26,2971.79,14,212.27
C010865,100890,Payroll Loan,2025-01-27,11030.32,39,282.83
C010866,101219,Vehicle Finance,2025-10-28,22593.26,55,410.79
C010867,103907,Vehicle Finance,2026-06-15,73314.56,57,1286.22
C010868,102496,Credit Card,2025-06-25,4200.23,15,280.02
C010869,104506,Credit Card,2026-03-16,2303.25,22,104.69
C010870,109712,Vehicle Finance,2026-05-11,21385.51,26,822.52
C010871,100741,Credit Card,2025-04-11,3912.2,16,244.51
C010872,109854,Personal Loan,2025-02-15,5769.28,23,250.84
C010873,103172,Personal Loan,2025-06-22,9335.31,25,373.41
C010874,102870,Personal Loan,2025-04-22,8996.31,19,473.49
C010875,100809,Personal Loan,2026-06-24,3921.25,22,178.24
C010876,102443,Personal Loan,2025-05-18,3997.1,35,114.2
C010877,109773,Payroll Loan,2026-05-06,11867.28,22,539.42
C010878,102566,Credit Card,2026-03-07,6916.94,24,288.21
C010879,108057,Credit Card,2026-05-19,11424.04,19,601.27
C010880,105059,Personal Loan,2025-09-04,5194.67,27,192.4
C010881,100342,Credit Card,2025-12-31,4371.08,12,364.26
C010882,104818,Payroll Loan,2025-10-31,10890.79,25,435.63
C010883,100876,Vehicle Finance,2025-09-26,31630.88,31,1020.35
C010884,104485,Vehicle Finance,2025-06-11,72092.02,37,1948.43
C010885,104808,Payroll Loan,2025-04-27,7433.46,20,371.67
C010886,100797,Vehicle Finance,2025-05-27,17421.64,35,497.76
C010887,106032,Payroll Loan,2025-06-06,11893.33,48,247.78
C010888,102584,Personal Loan,2025-12-21,7813.77,23,339.73
C010889,107967,Payroll Loan,2025-02-09,19495.2,22,886.15
C010890,104542,Personal Loan,2026-01-10,10039.2,13,772.25
C010891,108685,Credit Card,2026-01-14,3195.7,15,213.05
C010892,102157,Personal Loan,2025-10-10,8842.89,32,276.34
C010893,106536,Payroll Loan,2026-04-27,22963.07,42,546.74
C010894,106246,Personal Loan,2026-01-20,8304.5,13,638.81
C010895,100032,Credit Card,2025-12-03,1850.05,16,115.63
C010896,101540,Vehicle Finance,2026-02-27,114000.0,41,2780.49
C010897,102893,Personal Loan,2025-10-23,5377.16,17,316.3
C010898,103592,Vehicle Finance,2025-02-25,51917.99,55,943.96
C010899,108829,Payroll Loan,2026-01-10,6263.91,43,145.67
C010900,107590,Credit Card,2025-05-09,5955.75,18,330.88
C010901,102026,Personal Loan,2025-02-04,5795.5,19,305.03
C010902,105917,Payroll Loan,2025-12-06,4768.63,20,238.43
C010903,100468,Credit Card,2025-06-08,3801.08,22,172.78
C010904,109124,Personal Loan,2026-04-23,11689.96,23,508.26
C010905,106894,Payroll Loan,2025-08-02,8610.29,43,200.24
C010906,102884,Vehicle Finance,2026-03-19,42620.58,44,968.65
C010907,106731,Credit Card,2026-04-01,1845.12,9,205.01
C010908,100104,Personal Loan,2025-11-15,8155.3,27,302.05
C010909,102607,Payroll Loan,2025-05-28,7349.36,36,204.15
C010910,105063,Personal Loan,2025-08-31,7006.51,15,467.1
C010911,106307,Credit Card,2025-02-21,2297.78,6,382.96
C010912,102213,Credit Card,2025-01-18,2378.66,22,108.12
C010913,105801,Credit Card,2025-01-23,3339.19,16,208.7
C010914,101233,Personal Loan,2026-05-19,16098.16,34,473.48
C010915,101385,Vehicle Finance,2025-03-13,58335.37,37,1576.63
C010916,100179,Personal Loan,2026-02-11,5015.59,15,334.37
C010917,107643,Personal Loan,2026-06-01,5972.39,15,398.16
C010918,105866,Credit Card,2025-06-05,4698.86,18,261.05
C010919,102195,Vehicle Finance,2025-04-23,66374.7,30,2212.49
C010920,103863,Vehicle Finance,2025-10-04,60095.77,35,1717.02
C010921,107859,Vehicle Finance,2025-11-24,32952.34,39,844.93
C010922,103234,Personal Loan,2025-05-11,5357.88,29,184.75
C010923,102675,Personal Loan,2025-09-02,21000.0,27,777.78
C010924,103815,Credit Card,2026-05-15,4800.32,23,208.71
C010925,102172,Payroll Loan,2025-09-10,16472.83,12,1372.74
C010926,107632,Vehicle Finance,2025-09-02,65061.5,51,1275.72
C010927,108769,Personal Loan,2025-06-06,4385.24,17,257.96
C010928,102322,Personal Loan,2026-04-12,2917.4,17,171.61
C010929,109208,Personal Loan,2026-05-31,5252.6,25,210.1
C010930,105097,Vehicle Finance,2025-12-05,30778.99,59,521.68
C010931,106560,Personal Loan,2025-05-03,10726.48,20,536.32
C010932,109940,Personal Loan,2025-10-14,13942.64,32,435.71
C010933,109124,Payroll Loan,2025-03-22,8435.84,12,702.99
C010934,100500,Vehicle Finance,2026-05-11,48454.06,51,950.08
C010935,101134,Personal Loan,2026-05-20,7907.49,28,282.41
C010936,106577,Personal Loan,2025-03-17,5737.71,23,249.47
C010937,106188,Payroll Loan,2025-09-26,6404.02,29,220.83
C010938,106829,Credit Card,2025-02-05,4826.12,7,689.45
C010939,101695,Personal Loan,2025-10-06,4901.18,20,245.06
C010940,104228,Personal Loan,2025-12-29,7286.48,34,214.31
C010941,104825,Credit Card,2026-02-07,1871.92,24,78.0
C010942,108073,Credit Card,2026-05-15,5005.17,16,312.82
C010943,106465,Credit Card,2026-06-20,5750.68,23,250.03
C010944,106715,Vehicle Finance,2025-03-14,42134.31,28,1504.8
C010945,103416,Payroll Loan,2026-01-26,14884.11,31,480.13
C010946,107123,Credit Card,2025-05-13,6665.54,15,444.37
C010947,100869,Credit Card,2026-02-22,2679.74,20,133.99
C010948,101295,Personal Loan,2025-08-07,6592.7,35,188.36
C010949,104273,Personal Loan,2025-11-26,6944.64,32,217.02
C010950,105474,Vehicle Finance,2026-05-24,17052.3,51,334.36
C010951,102896,Personal Loan,2026-05-22,4210.42,33,127.59
C010952,101674,Personal Loan,2026-04-11,8380.87,17,492.99
C010953,105045,Credit Card,2025-09-10,1764.54,23,76.72
C010954,100797,Credit Card,2026-06-15,3015.12,19,158.69
C010955,102108,Credit Card,2025-01-01,2152.99,16,134.56
C010956,104246,Credit Card,2026-02-27,4197.26,8,524.66
C010957,105027,Payroll Loan,2025-04-28,6654.07,43,154.75
C010958,100988,Personal Loan,2025-07-10,5570.17,32,174.07
C010959,108053,Credit Card,2026-05-24,4685.62,18,260.31
C010960,100004,Payroll Loan,2025-01-29,13546.01,44,307.86
C010961,105000,Vehicle Finance,2025-04-21,86347.8,51,1693.09
C010962,109712,Personal Loan,2025-12-02,3907.9,25,156.32
C010963,108970,Credit Card,2026-06-25,6773.76,7,967.68
C010964,108769,Credit Card,2026-05-04,4254.38,6,709.06
C010965,107093,Payroll Loan,2025-10-30,12042.88,27,446.03
C010966,101859,Credit Card,2025-09-01,8197.21,23,356.4
C010967,106321,Credit Card,2025-08-06,6838.59,9,759.84
C010968,101499,Payroll Loan,2025-08-03,9224.67,23,401.07
C010969,109778,Credit Card,2026-03-06,2029.38,19,106.81
C010970,103431,Vehicle Finance,2026-03-09,39636.99,46,861.67
C010971,100458,Personal Loan,2025-06-12,11947.83,16,746.74
C010972,101127,Personal Loan,2025-08-07,6396.92,27,236.92
C010973,100950,Vehicle Finance,2026-03-25,33666.85,57,590.65
C010974,103390,Personal Loan,2026-02-05,3051.07,30,101.7
C010975,101777,Credit Card,2025-10-12,5065.69,23,220.25
C010976,107054,Payroll Loan,2025-04-24,21590.07,25,863.6
C010977,106989,Credit Card,2025-05-11,1978.78,10,197.88
C010978,102395,Payroll Loan,2025-12-12,7555.52,44,171.72
C010979,101108,Payroll Loan,2026-01-17,15462.96,17,909.59
C010980,107787,Credit Card,2025-11-08,3380.15,6,563.36
C010981,100511,Personal Loan,2025-10-31,11038.93,25,441.56
C010982,109229,Personal Loan,2025-08-28,8026.57,15,535.1
C010983,102878,Vehicle Finance,2026-02-15,37907.29,42,902.55
C010984,100381,Personal Loan,2025-06-29,7368.53,27,272.91
C010985,107136,Vehicle Finance,2025-12-20,73518.24,54,1361.45
C010986,105406,Payroll Loan,2025-12-03,20404.83,47,434.15
C010987,108791,Payroll Loan,2025-05-09,3778.0,22,171.73
C010988,100765,Credit Card,2026-06-02,2804.53,14,200.32
C010989,104149,Credit Card,2026-02-09,4889.32,17,287.61
C010990,105512,Payroll Loan,2025-06-17,6243.74,20,312.19
C010991,103192,Payroll Loan,2025-06-04,12438.43,34,365.84
C010992,100373,Payroll Loan,2025-01-31,18621.1,36,517.25
C010993,101166,Credit Card,2025-09-10,4959.39,18,275.52
C010994,104973,Vehicle Finance,2026-04-25,33589.41,43,781.15
C010995,105403,Vehicle Finance,2025-05-27,43848.1,45,974.4
C010996,104270,Vehicle Finance,2025-01-10,43364.92,59,735.0
C010997,106181,Personal Loan,2025-09-04,9224.11,24,384.34
C010998,109577,Personal Loan,2025-02-04,6367.41,17,374.55
C010999,100668,Credit Card,2026-03-10,2887.39,7,412.48
C011000,101818,Credit Card,2025-03-20,6786.82,18,377.05
C011001,105079,Personal Loan,2025-08-07,6721.86,30,224.06
C011002,101085,Vehicle Finance,2026-02-12,53304.52,27,1974.24
